source,target,link_type,direction,edge_source,confidence
HDDS-1272,HDDS-1266,parent_of,outward,parent_child,0.9
HDDS-1272,HDDS-1267,shared_component,outward,heuristic_inference,0.8
HDDS-1272,HDDS-1269,project_flow,outward,heuristic_inference,0.79
HDDS-1278,HDDS-1266,parent_of,outward,parent_child,0.9
HDDS-1278,HDDS-1271,shared_component,outward,heuristic_inference,0.8
HDDS-1278,HDDS-1272,shared_component,outward,heuristic_inference,0.8
HDDS-1279,HDDS-1266,parent_of,outward,parent_child,0.9
HDDS-1279,HDDS-1278,project_flow,outward,heuristic_inference,0.88
HDDS-1279,HDDS-1271,shared_component,outward,heuristic_inference,0.8
HDDS-1381,HDDS-829,cloners,outward,explicit_link,1.0
HDDS-1620,HDDS-505,parent_of,outward,parent_child,0.9
HDDS-1984,HDDS-505,parent_of,outward,parent_child,0.9
HDDS-1996,HDDS-1084,mentions_dependency,outward,text_reference,0.55
HDDS-2367,RATIS-694,mentions_dependency,outward,text_reference,0.55
HDDS-2419,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2426,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2433,HDDS-2419,shared_component,outward,heuristic_inference,0.92
HDDS-2433,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2434,HDDS-2433,project_flow,outward,heuristic_inference,0.95
HDDS-2434,HDDS-2419,shared_component,outward,heuristic_inference,0.92
HDDS-2434,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2436,HDDS-2433,project_flow,outward,heuristic_inference,0.95
HDDS-2436,HDDS-2434,project_flow,outward,heuristic_inference,0.95
HDDS-2436,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2437,HDDS-2434,project_flow,outward,heuristic_inference,0.93
HDDS-2437,HDDS-2436,project_flow,outward,heuristic_inference,0.93
HDDS-2437,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2438,HDDS-2419,shared_component,outward,heuristic_inference,0.95
HDDS-2438,HDDS-2436,project_flow,outward,heuristic_inference,0.95
HDDS-2438,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-2439,HDDS-2436,project_flow,outward,heuristic_inference,0.95
HDDS-2439,HDDS-2438,project_flow,outward,heuristic_inference,0.95
HDDS-2439,HDDS-2416,parent_of,outward,parent_child,0.9
HDDS-3001,HDDS-2720,shared_component,outward,heuristic_inference,0.75
HDDS-3419,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3420,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3420,HDDS-3419,project_flow,outward,heuristic_inference,0.88
HDDS-3425,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3425,HDDS-3419,shared_component,outward,heuristic_inference,0.8
HDDS-3425,HDDS-3420,shared_component,outward,heuristic_inference,0.8
HDDS-3431,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3431,HDDS-3420,shared_component,outward,heuristic_inference,0.84
HDDS-3431,HDDS-3425,shared_component,outward,heuristic_inference,0.8
HDDS-3435,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3435,HDDS-3431,shared_component,outward,heuristic_inference,0.8
HDDS-3435,HDDS-3419,shared_component,outward,heuristic_inference,0.7
HDDS-3436,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3436,HDDS-3435,project_flow,outward,heuristic_inference,0.88
HDDS-3436,HDDS-3431,shared_component,outward,heuristic_inference,0.8
HDDS-3437,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3437,HDDS-3435,project_flow,outward,heuristic_inference,0.88
HDDS-3437,HDDS-3436,project_flow,outward,heuristic_inference,0.88
HDDS-3439,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3439,HDDS-3436,project_flow,outward,heuristic_inference,0.88
HDDS-3439,HDDS-3437,project_flow,outward,heuristic_inference,0.88
HDDS-3442,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3442,HDDS-3439,project_flow,outward,heuristic_inference,0.88
HDDS-3442,HDDS-3435,shared_component,outward,heuristic_inference,0.8
HDDS-3445,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3445,HDDS-3442,project_flow,outward,heuristic_inference,0.88
HDDS-3445,HDDS-3437,shared_component,outward,heuristic_inference,0.8
HDDS-3447,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3447,HDDS-3445,project_flow,outward,heuristic_inference,0.88
HDDS-3447,HDDS-3439,shared_component,outward,heuristic_inference,0.8
HDDS-3448,HDDS-1127,parent_of,outward,parent_child,0.9
HDDS-3448,HDDS-3445,project_flow,outward,heuristic_inference,0.88
HDDS-3448,HDDS-3447,project_flow,outward,heuristic_inference,0.88
HDDS-3523,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3524,HDDS-3523,project_flow,outward,heuristic_inference,0.95
HDDS-3524,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3525,HDDS-3523,project_flow,outward,heuristic_inference,0.93
HDDS-3525,HDDS-3524,project_flow,outward,heuristic_inference,0.93
HDDS-3525,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3526,HDDS-3523,project_flow,outward,heuristic_inference,0.93
HDDS-3526,HDDS-3524,project_flow,outward,heuristic_inference,0.93
HDDS-3526,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3527,HDDS-3524,project_flow,outward,heuristic_inference,0.93
HDDS-3527,HDDS-3525,project_flow,outward,heuristic_inference,0.93
HDDS-3527,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3528,HDDS-3525,project_flow,outward,heuristic_inference,0.93
HDDS-3528,HDDS-3526,project_flow,outward,heuristic_inference,0.93
HDDS-3528,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3529,HDDS-3526,project_flow,outward,heuristic_inference,0.93
HDDS-3529,HDDS-3527,project_flow,outward,heuristic_inference,0.93
HDDS-3529,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3530,HDDS-3527,project_flow,outward,heuristic_inference,0.93
HDDS-3530,HDDS-3528,project_flow,outward,heuristic_inference,0.93
HDDS-3530,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3531,HDDS-3528,project_flow,outward,heuristic_inference,0.93
HDDS-3531,HDDS-3529,project_flow,outward,heuristic_inference,0.93
HDDS-3531,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3532,HDDS-3529,project_flow,outward,heuristic_inference,0.93
HDDS-3532,HDDS-3530,project_flow,outward,heuristic_inference,0.93
HDDS-3532,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3533,HDDS-3530,project_flow,outward,heuristic_inference,0.93
HDDS-3533,HDDS-3531,project_flow,outward,heuristic_inference,0.93
HDDS-3533,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3534,HDDS-3531,project_flow,outward,heuristic_inference,0.93
HDDS-3534,HDDS-3532,project_flow,outward,heuristic_inference,0.93
HDDS-3534,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3535,HDDS-3532,project_flow,outward,heuristic_inference,0.93
HDDS-3535,HDDS-3533,project_flow,outward,heuristic_inference,0.93
HDDS-3535,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3536,HDDS-3533,project_flow,outward,heuristic_inference,0.93
HDDS-3536,HDDS-3534,project_flow,outward,heuristic_inference,0.93
HDDS-3536,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3537,HDDS-3534,project_flow,outward,heuristic_inference,0.93
HDDS-3537,HDDS-3535,project_flow,outward,heuristic_inference,0.93
HDDS-3537,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3538,HDDS-3535,project_flow,outward,heuristic_inference,0.93
HDDS-3538,HDDS-3536,project_flow,outward,heuristic_inference,0.93
HDDS-3538,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3539,HDDS-3536,project_flow,outward,heuristic_inference,0.93
HDDS-3539,HDDS-3537,project_flow,outward,heuristic_inference,0.93
HDDS-3539,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3540,HDDS-3537,project_flow,outward,heuristic_inference,0.93
HDDS-3540,HDDS-3538,project_flow,outward,heuristic_inference,0.93
HDDS-3540,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3541,HDDS-3538,project_flow,outward,heuristic_inference,0.93
HDDS-3541,HDDS-3539,project_flow,outward,heuristic_inference,0.93
HDDS-3541,HDDS-3001,parent_of,outward,parent_child,0.9
HDDS-3584,HDDS-3567,parent_of,outward,parent_child,0.9
HDDS-3584,HDDS-2426,shared_component,outward,heuristic_inference,0.69
HDDS-3593,HDDS-3567,parent_of,outward,parent_child,0.9
HDDS-3593,HDDS-3584,shared_component,outward,heuristic_inference,0.83
HDDS-4085,HDDS-4084,cloners,outward,explicit_link,1.0
HDDS-4086,HDDS-4085,cloners,outward,explicit_link,1.0
HDDS-4086,HDDS-4084,project_flow,outward,heuristic_inference,0.93
HDDS-4087,HDDS-4086,cloners,outward,explicit_link,1.0
HDDS-4087,HDDS-4084,project_flow,outward,heuristic_inference,0.93
HDDS-4087,HDDS-4085,project_flow,outward,heuristic_inference,0.93
HDDS-4107,HDDS-2823,parent_of,outward,parent_child,0.9
HDDS-4107,HDDS-3584,shared_component,outward,heuristic_inference,0.69
HDDS-4107,HDDS-3593,shared_component,outward,heuristic_inference,0.69
HDDS-4135,HDDS-2823,parent_of,outward,parent_child,0.9
HDDS-4135,HDDS-4107,shared_component,outward,heuristic_inference,0.75
HDDS-4135,HDDS-3584,shared_component,outward,heuristic_inference,0.69
HDDS-4227,HDDS-3698,parent_of,outward,parent_child,0.9
HDDS-4227,HDDS-2939,mentions_dependency,outward,text_reference,0.55
HDDS-4544,HDDS-2823,parent_of,outward,parent_child,0.9
HDDS-4719,HDDS-2823,parent_of,outward,parent_child,0.9
HDDS-4929,HDDS-4656,parent_of,outward,parent_child,0.9
HDDS-4929,HDDS-3584,shared_component,outward,heuristic_inference,0.69
HDDS-4929,HDDS-3593,shared_component,outward,heuristic_inference,0.69
HDDS-5370,HDDS-5076,parent_of,outward,parent_child,0.9
HDDS-5372,HDDS-5370,project_flow,outward,heuristic_inference,0.93
HDDS-5372,HDDS-5076,parent_of,outward,parent_child,0.9
HDDS-5373,HDDS-5370,project_flow,outward,heuristic_inference,0.95
HDDS-5373,HDDS-5372,project_flow,outward,heuristic_inference,0.93
HDDS-5373,HDDS-5076,parent_of,outward,parent_child,0.9
HDDS-5374,HDDS-5370,shared_component,outward,heuristic_inference,0.95
HDDS-5374,HDDS-5372,project_flow,outward,heuristic_inference,0.95
HDDS-5374,HDDS-5076,parent_of,outward,parent_child,0.9
HDDS-756,HDDS-1194,parent_of,outward,parent_child,0.9
HDFS-10891,HDFS-10666,mentions_dependency,outward,text_reference,0.55
HDFS-11980,HDFS-11118,parent_of,outward,parent_child,0.9
HDFS-11981,HDFS-11980,project_flow,outward,heuristic_inference,0.95
HDFS-11981,HDFS-11118,parent_of,outward,parent_child,0.9
HDFS-12095,HDFS-11118,parent_of,outward,parent_child,0.9
HDFS-12095,HDFS-11980,shared_fix_version,outward,heuristic_inference,0.85
HDFS-12095,HDFS-11981,shared_fix_version,outward,heuristic_inference,0.85
HDFS-12150,HDFS-11981,shared_fix_version,outward,heuristic_inference,0.95
HDFS-12150,HDFS-12095,shared_fix_version,outward,heuristic_inference,0.95
HDFS-12150,HDFS-11118,parent_of,outward,parent_child,0.9
HDFS-12211,HDFS-11981,shared_fix_version,outward,heuristic_inference,0.95
HDFS-12211,HDFS-12095,shared_fix_version,outward,heuristic_inference,0.95
HDFS-12211,HDFS-11118,parent_of,outward,parent_child,0.9
HDFS-12428,HDFS-12254,parent_of,outward,parent_child,0.9
HDFS-12429,HDFS-12428,project_flow,outward,heuristic_inference,0.91
HDFS-12429,HDFS-12254,parent_of,outward,parent_child,0.9
HDFS-12431,HDFS-12428,project_flow,outward,heuristic_inference,0.91
HDFS-12431,HDFS-12429,project_flow,outward,heuristic_inference,0.91
HDFS-12431,HDFS-12254,parent_of,outward,parent_child,0.9
HDFS-12432,HDFS-12429,project_flow,outward,heuristic_inference,0.91
HDFS-12432,HDFS-12431,project_flow,outward,heuristic_inference,0.91
HDFS-12432,HDFS-12254,parent_of,outward,parent_child,0.9
HDFS-12434,HDFS-12432,project_flow,outward,heuristic_inference,0.95
HDFS-12434,HDFS-12431,project_flow,outward,heuristic_inference,0.91
HDFS-12434,HDFS-12254,parent_of,outward,parent_child,0.9
HDFS-12435,HDFS-12432,project_flow,outward,heuristic_inference,0.91
HDFS-12435,HDFS-12434,project_flow,outward,heuristic_inference,0.91
HDFS-12435,HDFS-12254,parent_of,outward,parent_child,0.9
HDFS-12762,HDFS-12761,parent_of,outward,parent_child,0.9
HDFS-12762,HDFS-11980,shared_fix_version,outward,heuristic_inference,0.85
HDFS-12762,HDFS-11981,shared_fix_version,outward,heuristic_inference,0.85
HDFS-12764,HDFS-12761,parent_of,outward,parent_child,0.9
HDFS-12764,HDFS-12762,project_flow,outward,heuristic_inference,0.89
HDFS-12765,HDFS-12762,project_flow,outward,heuristic_inference,0.95
HDFS-12765,HDFS-12761,parent_of,outward,parent_child,0.9
HDFS-12765,HDFS-12764,project_flow,outward,heuristic_inference,0.89
HDFS-12767,HDFS-12762,shared_fix_version,outward,heuristic_inference,0.95
HDFS-12767,HDFS-12761,parent_of,outward,parent_child,0.9
HDFS-12767,HDFS-12764,project_flow,outward,heuristic_inference,0.89
HDFS-12768,HDFS-12762,shared_fix_version,outward,heuristic_inference,0.95
HDFS-12768,HDFS-12767,project_flow,outward,heuristic_inference,0.95
HDFS-12768,HDFS-12761,parent_of,outward,parent_child,0.9
HDFS-13572,HDFS-9924,mentions_dependency,outward,text_reference,0.55
HDFS-14603,HDFS-13891,mentions_dependency,outward,text_reference,0.55
HDFS-14978,HDFS-8030,shared_component,outward,heuristic_inference,0.69
HDFS-1552,HADOOP-7072,cloners,inward,explicit_link,1.0
HDFS-15976,HDFS-15954,project_flow,outward,heuristic_inference,0.78
HDFS-1795,HDFS-200,mentions_dependency,outward,text_reference,0.55
HDFS-5667,HDFS-2832,parent_of,outward,parent_child,0.9
HDFS-9115,HDFS-14032,parent_of,outward,parent_child,0.9
HDFS-9306,HDFS-14032,parent_of,outward,parent_child,0.9
HDFS-9306,HDFS-9115,shared_fix_version,outward,heuristic_inference,0.71
HIVE-11093,HIVE-11091,project_flow,outward,heuristic_inference,0.77
HIVE-11227,HIVE-11091,shared_component,outward,heuristic_inference,0.77
HIVE-11268,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-11520,HIVE-11519,project_flow,outward,heuristic_inference,0.91
HIVE-11767,HIVE-7926,parent_of,outward,parent_child,0.9
HIVE-11840,HIVE-11227,shared_fix_version,outward,heuristic_inference,0.87
HIVE-11844,HIVE-7292,parent_of,outward,parent_child,0.9
HIVE-11974,HIVE-11961,project_flow,outward,heuristic_inference,0.78
HIVE-11996,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-11996,HIVE-11248,shared_component,outward,heuristic_inference,0.69
HIVE-12334,HIVE-9523,cloners,outward,explicit_link,1.0
HIVE-12336,HIVE-9523,cloners,outward,explicit_link,1.0
HIVE-12336,HIVE-12334,project_flow,outward,heuristic_inference,0.95
HIVE-12530,HIVE-12507,project_flow,outward,heuristic_inference,0.78
HIVE-12729,HIVE-12690,project_flow,outward,heuristic_inference,0.78
HIVE-12874,HIVE-12779,shared_component,outward,heuristic_inference,0.73
HIVE-12974,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-12974,HIVE-11268,shared_component,outward,heuristic_inference,0.69
HIVE-13068,HIVE-12899,parent_of,outward,parent_child,0.9
HIVE-13136,HIVE-11961,shared_component,outward,heuristic_inference,0.77
HIVE-13136,HIVE-11974,shared_component,outward,heuristic_inference,0.77
HIVE-13524,HIVE-11974,shared_component,outward,heuristic_inference,0.69
HIVE-13573,HIVE-7292,parent_of,outward,parent_child,0.9
HIVE-16583,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-16583,HIVE-11268,shared_component,outward,heuristic_inference,0.69
HIVE-17105,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-17105,HIVE-12729,shared_component,outward,heuristic_inference,0.69
HIVE-17106,HIVE-17105,project_flow,outward,heuristic_inference,0.78
HIVE-17106,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-17106,HIVE-11227,shared_component,outward,heuristic_inference,0.69
HIVE-17140,HIVE-17106,project_flow,outward,heuristic_inference,0.78
HIVE-17210,HIVE-11091,shared_component,outward,heuristic_inference,0.77
HIVE-17210,HIVE-11227,shared_component,outward,heuristic_inference,0.77
HIVE-17592,HIVE-17591,project_flow,outward,heuristic_inference,0.95
HIVE-17674,HIVE-14535,parent_of,outward,parent_child,0.9
HIVE-18164,HIVE-12974,shared_component,outward,heuristic_inference,0.69
HIVE-18655,HIVE-13404,shared_component,outward,heuristic_inference,0.77
HIVE-18974,HIVE-11519,shared_component,outward,heuristic_inference,0.69
HIVE-18974,HIVE-13524,shared_component,outward,heuristic_inference,0.69
HIVE-19201,HIVE-11091,shared_component,outward,heuristic_inference,0.77
HIVE-19693,HIVE-19692,project_flow,outward,heuristic_inference,0.88
HIVE-19693,HIVE-13011,shared_component,outward,heuristic_inference,0.69
HIVE-20144,HIVE-12779,shared_component,outward,heuristic_inference,0.77
HIVE-20319,HIVE-18424,shared_component,outward,heuristic_inference,0.86
HIVE-20814,HIVE-13136,shared_component,outward,heuristic_inference,0.69
HIVE-21049,HIVE-17591,shared_component,outward,heuristic_inference,0.69
HIVE-21049,HIVE-17592,shared_component,outward,heuristic_inference,0.69
HIVE-21273,CLI-182,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-183,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-185,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-191,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-193,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-207,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-224,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-230,mentions_dependency,outward,text_reference,0.55
HIVE-21273,CLI-241,mentions_dependency,outward,text_reference,0.55
HIVE-21273,IO-502,mentions_dependency,outward,text_reference,0.55
HIVE-21273,LANG-1092,mentions_dependency,outward,text_reference,0.55
HIVE-22155,HIVE-11091,shared_component,outward,heuristic_inference,0.78
HIVE-22155,HIVE-11227,shared_component,outward,heuristic_inference,0.78
HIVE-22226,HIVE-12974,shared_component,outward,heuristic_inference,0.77
HIVE-22318,HIVE-17210,shared_component,outward,heuristic_inference,0.77
HIVE-22449,HIVE-17210,shared_component,outward,heuristic_inference,0.77
HIVE-22449,HIVE-11996,shared_component,outward,heuristic_inference,0.71
HIVE-22528,HIVE-22449,project_flow,outward,heuristic_inference,0.82
HIVE-22528,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-22528,HIVE-11268,shared_component,outward,heuristic_inference,0.69
HIVE-22563,HIVE-22528,project_flow,outward,heuristic_inference,0.78
HIVE-22563,HIVE-17591,shared_component,outward,heuristic_inference,0.77
HIVE-22563,HIVE-17592,shared_component,outward,heuristic_inference,0.77
HIVE-22576,HIVE-22563,project_flow,outward,heuristic_inference,0.78
HIVE-22915,HIVE-11268,shared_component,outward,heuristic_inference,0.95
HIVE-22915,HIVE-17210,shared_component,outward,heuristic_inference,0.77
HIVE-23165,HIVE-11091,shared_component,outward,heuristic_inference,0.77
HIVE-23165,HIVE-11154,shared_component,outward,heuristic_inference,0.77
HIVE-23515,HIVE-18632,shared_component,outward,heuristic_inference,0.69
HIVE-23701,HIVE-17210,shared_component,outward,heuristic_inference,0.77
HIVE-23701,HIVE-22915,shared_component,outward,heuristic_inference,0.77
HIVE-23842,HIVE-16967,shared_component,outward,heuristic_inference,0.89
HIVE-23845,HIVE-11227,shared_component,outward,heuristic_inference,0.77
HIVE-23895,HIVE-17984,shared_component,outward,heuristic_inference,0.69
HIVE-24200,HIVE-11091,shared_component,outward,heuristic_inference,0.69
HIVE-24200,HIVE-11268,shared_component,outward,heuristic_inference,0.69
HIVE-24208,HIVE-24204,semantic_flow,outward,heuristic_inference,0.93
HIVE-24208,HIVE-24200,shared_component,outward,heuristic_inference,0.69
HIVE-24228,HIVE-24208,shared_component,outward,heuristic_inference,0.83
HIVE-24283,HIVE-12974,shared_component,outward,heuristic_inference,0.69
HIVE-24283,HIVE-18164,shared_component,outward,heuristic_inference,0.69
HIVE-24285,HIVE-20144,shared_component,outward,heuristic_inference,0.77
HIVE-24393,HIVE-23271,shared_component,outward,heuristic_inference,0.77
HIVE-24393,HIVE-13734,shared_component,outward,heuristic_inference,0.69
HIVE-24650,HIVE-24283,shared_component,outward,heuristic_inference,0.77
HIVE-24708,HIVE-21904,shared_component,outward,heuristic_inference,0.77
HIVE-3096,HIVE-3089,shared_component,outward,heuristic_inference,0.95
HIVE-3097,HIVE-3089,shared_component,outward,heuristic_inference,0.95
HIVE-3097,HIVE-3096,project_flow,outward,heuristic_inference,0.95
